season,round,driver,grid_position,best_quali_time,gap_to_pole,made_q3,made_q2
2023,2,VER,15.0,109.953,21.688,0,1
2023,2,TSU,16.0,89.939,1.6739999999999924,0,0
2023,2,ALB,17.0,89.994,1.7289999999999992,0,0
2023,2,DEV,18.0,90.244,1.9789999999999992,0,0
2023,2,NOR,19.0,90.447,2.182000000000002,0,0
2023,2,SAR,20.0,128.51,40.24499999999999,0,0
2023,3,VER,1.0,76.732,0.0,1,1
2023,3,RUS,2.0,76.968,0.2360000000000042,1,1
2023,3,HAM,3.0,77.104,0.3719999999999999,1,1
2023,3,ALO,4.0,77.139,0.4069999999999965,1,1
2023,3,SAI,5.0,77.27,0.5379999999999967,1,1
2023,3,STR,6.0,77.308,0.5760000000000076,1,1
2023,3,LEC,7.0,77.369,0.6370000000000005,1,1
2023,3,ALB,8.0,77.609,0.8769999999999953,1,1
2023,3,GAS,9.0,77.675,0.9429999999999978,1,1
2023,3,HUL,10.0,77.735,1.003,1,1
2023,3,OCO,11.0,77.768,1.0360000000000014,0,1
2023,3,TSU,12.0,78.099,1.3670000000000044,0,1
2023,3,NOR,13.0,78.119,1.3870000000000005,0,1
2023,3,MAG,14.0,78.129,1.3970000000000056,0,1
2023,3,DEV,15.0,78.335,1.6029999999999944,0,1
2023,3,PIA,16.0,78.517,1.7849999999999966,0,0
2023,3,ZHO,17.0,78.54,1.808000000000007,0,0
2023,3,SAR,18.0,78.557,1.8250000000000028,0,0
2023,3,BOT,19.0,78.714,1.9819999999999995,0,0
2023,3,PER,20.0,,,0,0
2023,4,LEC,1.0,100.203,0.0,1,1
2023,4,VER,2.0,100.391,0.1880000000000024,1,1
2023,4,PER,3.0,100.495,0.2920000000000016,1,1
2023,4,SAI,4.0,101.016,0.8130000000000024,1,1
2023,4,HAM,5.0,101.177,0.9740000000000038,1,1
2023,4,ALO,6.0,101.253,1.0499999999999972,1,1
2023,4,NOR,7.0,101.281,1.078000000000003,1,1
2023,4,TSU,8.0,101.581,1.378,1,1
2023,4,STR,9.0,101.611,1.4080000000000013,1,1
2023,4,PIA,10.0,101.611,1.4080000000000013,1,1
2023,4,RUS,11.0,101.654,1.4509999999999934,0,1
2023,4,OCO,12.0,101.798,1.5949999999999989,0,1
2023,4,ALB,13.0,101.818,1.6149999999999949,0,1
2023,4,BOT,14.0,102.259,2.0559999999999974,0,1
2023,4,SAR,15.0,102.395,2.191999999999993,0,1
2023,4,ZHO,16.0,102.642,2.438999999999993,0,0
2023,4,HUL,17.0,102.755,2.5519999999999925,0,0
2023,4,MAG,18.0,103.417,3.213999999999998,0,0
2023,4,GAS,19.0,104.853,4.649999999999992,0,0
2023,4,DEV,20.0,115.282,15.078999999999994,0,0
2023,5,PER,1.0,86.841,0.0,1,1
2023,5,ALO,2.0,87.202,0.3610000000000042,1,1
2023,5,SAI,3.0,87.349,0.5080000000000098,1,1
2023,5,MAG,4.0,87.767,0.926000000000002,1,1
2023,5,GAS,5.0,87.786,0.9450000000000074,1,1
2023,5,RUS,6.0,87.804,0.963000000000008,1,1
2023,5,LEC,7.0,87.861,1.0200000000000102,1,1
2023,5,OCO,8.0,87.935,1.0940000000000083,1,1
2023,5,VER,9.0,86.814,-0.027000000000001,0,1
2023,5,BOT,10.0,87.564,0.722999999999999,0,1
2023,5,ALB,11.0,87.795,0.9540000000000076,0,1
2023,5,HUL,12.0,87.903,1.0620000000000118,0,1
2023,5,HAM,13.0,87.975,1.1340000000000003,0,1
2023,5,ZHO,14.0,88.091,1.25,0,1
2023,5,DEV,15.0,88.395,1.554000000000002,0,1
2023,5,NOR,16.0,88.394,1.5530000000000117,0,0
2023,5,TSU,17.0,88.429,1.588000000000008,0,0
2023,5,STR,18.0,88.476,1.6350000000000051,0,0
2023,5,PIA,19.0,88.484,1.643000000000001,0,0
2023,5,SAR,20.0,88.577,1.7360000000000042,0,0
2023,6,VER,1.0,71.365,0.0,1,1
2023,6,ALO,2.0,71.449,0.0840000000000031,1,1
2023,6,LEC,3.0,71.471,0.1060000000000087,1,1
2023,6,OCO,4.0,71.553,0.1880000000000024,1,1
2023,6,SAI,5.0,71.63,0.2650000000000005,1,1
2023,6,HAM,6.0,71.725,0.3599999999999994,1,1
2023,6,GAS,7.0,71.933,0.568000000000012,1,1
2023,6,RUS,8.0,71.964,0.5990000000000038,1,1
2023,6,TSU,9.0,72.082,0.7169999999999987,1,1
2023,6,NOR,10.0,72.254,0.88900000000001,1,1
2023,6,PIA,11.0,72.395,1.0300000000000011,0,1
2023,6,DEV,12.0,72.428,1.0630000000000024,0,1
2023,6,ALB,13.0,72.527,1.162000000000006,0,1
2023,6,STR,14.0,72.623,1.2580000000000098,0,1
2023,6,BOT,15.0,72.625,1.2600000000000051,0,1
2023,6,SAR,16.0,73.113,1.7480000000000049,0,0
2023,6,MAG,17.0,73.27,1.9050000000000007,0,0
2023,6,HUL,18.0,73.279,1.9140000000000013,0,0
2023,6,ZHO,19.0,73.523,2.1580000000000013,0,0
2023,6,PER,20.0,73.85,2.4849999999999994,0,0
2023,7,VER,1.0,72.272,0.0,1,1
2023,7,SAI,2.0,72.734,0.4619999999999891,1,1
2023,7,NOR,3.0,72.792,0.519999999999996,1,1
2023,7,GAS,4.0,72.816,0.5439999999999969,1,1
2023,7,HAM,5.0,72.818,0.5459999999999923,1,1
2023,7,STR,6.0,72.994,0.7219999999999942,1,1
2023,7,OCO,7.0,73.083,0.8109999999999928,1,1
2023,7,HUL,8.0,73.229,0.9569999999999936,1,1
2023,7,ALO,9.0,73.507,1.2349999999999994,1,1
2023,7,PIA,10.0,73.682,1.4099999999999966,1,1
2023,7,PER,11.0,73.334,1.0619999999999976,0,1
2023,7,RUS,12.0,73.447,1.1749999999999972,0,1
2023,7,ZHO,13.0,73.521,1.2489999999999952,0,1
2023,7,DEV,14.0,74.083,1.8109999999999928,0,1
2023,7,TSU,15.0,74.477,2.2049999999999983,0,1
2023,7,BOT,16.0,73.977,1.7049999999999983,0,0
2023,7,MAG,17.0,74.042,1.769999999999996,0,0
2023,7,ALB,18.0,74.063,1.7909999999999968,0,0
2023,7,LEC,19.0,74.079,1.806999999999988,0,0
2023,7,SAR,20.0,74.699,2.4269999999999925,0,0
2023,8,VER,1.0,85.858,0.0,1,1
2023,8,HUL,2.0,87.102,1.2439999999999998,1,1
2023,8,ALO,3.0,87.286,1.4279999999999973,1,1
2023,8,HAM,4.0,87.627,1.7689999999999912,1,1
2023,8,RUS,5.0,87.893,2.0349999999999966,1,1
2023,8,OCO,6.0,87.945,2.086999999999989,1,1
2023,8,NOR,7.0,88.046,2.1880000000000024,1,1
2023,8,SAI,8.0,89.294,3.435999999999993,1,1
2023,8,PIA,9.0,91.349,5.491,1,1
2023,8,ALB,10.0,78.725,-7.13300000000001,0,1
2023,8,LEC,11.0,80.615,-5.243000000000009,0,1
2023,8,PER,12.0,80.959,-4.899000000000001,0,1
2023,8,STR,13.0,81.484,-4.374000000000009,0,1
2023,8,MAG,14.0,81.678,-4.180000000000007,0,1
2023,8,BOT,15.0,81.821,-4.037000000000006,0,1
2023,8,TSU,16.0,82.746,-3.112000000000009,0,0
2023,8,GAS,17.0,82.886,-2.9720000000000084,0,0
2023,8,DEV,18.0,83.137,-2.721000000000004,0,0
2023,8,SAR,19.0,83.337,-2.521000000000001,0,0
2023,8,ZHO,20.0,83.342,-2.5160000000000053,0,0
2023,9,VER,1.0,64.391,0.0,1,1
2023,9,LEC,2.0,64.439,0.0479999999999876,1,1
2023,9,SAI,3.0,64.581,0.1899999999999977,1,1
2023,9,NOR,4.0,64.658,0.2669999999999959,1,1
2023,9,HAM,5.0,64.819,0.4279999999999972,1,1
2023,9,STR,6.0,64.893,0.5019999999999953,1,1
2023,9,ALO,7.0,64.911,0.519999999999996,1,1
2023,9,HUL,8.0,65.09,0.6989999999999981,1,1
2023,9,GAS,9.0,65.17,0.7789999999999964,1,1
2023,9,ALB,10.0,65.823,1.431999999999988,1,1
2023,9,RUS,11.0,65.428,1.036999999999992,0,1
2023,9,OCO,12.0,65.453,1.0619999999999976,0,1
2023,9,PIA,13.0,65.605,1.2139999999999986,0,1
2023,9,BOT,14.0,65.68,1.2890000000000017,0,1
2023,9,PER,15.0,126.688,62.297,0,1
2023,9,TSU,16.0,65.784,1.393000000000001,0,0
2023,9,ZHO,17.0,65.818,1.4269999999999925,0,0
2023,9,SAR,18.0,65.948,1.556999999999988,0,0
2023,9,MAG,19.0,65.971,1.5799999999999983,0,0
2023,9,DEV,20.0,65.974,1.5829999999999984,0,0
2023,10,VER,1.0,86.72,0.0,1,1
2023,10,NOR,2.0,86.961,0.2409999999999996,1,1
2023,10,PIA,3.0,87.092,0.3719999999999999,1,1
2023,10,LEC,4.0,87.136,0.4159999999999968,1,1
2023,10,SAI,5.0,87.148,0.4279999999999972,1,1
2023,10,RUS,6.0,87.155,0.4350000000000023,1,1
2023,10,HAM,7.0,87.211,0.4909999999999996,1,1
2023,10,ALB,8.0,87.53,0.8100000000000023,1,1
2023,10,ALO,9.0,87.659,0.9390000000000072,1,1
2023,10,GAS,10.0,87.689,0.968999999999994,1,1
2023,10,HUL,11.0,88.896,2.176000000000002,0,1
2023,10,STR,12.0,88.935,2.2150000000000034,0,1
2023,10,OCO,13.0,88.956,2.236000000000004,0,1
2023,10,SAR,14.0,89.031,2.311000000000007,0,1
2023,10,BOT,15.0,89.798,3.078000000000003,0,0
2023,10,PER,15.0,89.968,3.2480000000000047,0,0
2023,10,TSU,16.0,90.025,3.305000000000007,0,0
2023,10,ZHO,17.0,90.123,3.403000000000006,0,0
2023,10,DEV,18.0,90.513,3.7930000000000064,0,0
2023,10,MAG,19.0,92.378,5.658000000000001,0,0
2023,11,HAM,1.0,76.609,0.0,1,1
2023,11,VER,2.0,76.612,0.0030000000000001,1,1
2023,11,NOR,3.0,76.694,0.0850000000000079,1,1
2023,11,PIA,4.0,76.905,0.2960000000000065,1,1
2023,11,ZHO,5.0,76.971,0.362000000000009,1,1
2023,11,LEC,6.0,76.992,0.3830000000000098,1,1
2023,11,BOT,7.0,77.034,0.4250000000000113,1,1
2023,11,ALO,8.0,77.035,0.4260000000000019,1,1
2023,11,PER,9.0,77.045,0.436000000000007,1,1
2023,11,HUL,10.0,77.186,0.5770000000000124,1,1
2023,11,SAI,11.0,77.703,1.0940000000000083,0,1
2023,11,OCO,12.0,77.841,1.231999999999999,0,1
2023,11,RIC,13.0,78.002,1.393000000000001,0,1
2023,11,STR,14.0,78.144,1.5350000000000108,0,1
2023,11,GAS,15.0,78.217,1.608000000000004,0,1
2023,11,ALB,16.0,78.917,2.308000000000007,0,0
2023,11,TSU,17.0,78.919,2.3100000000000023,0,0
2023,11,RUS,18.0,79.027,2.4180000000000064,0,0
2023,11,MAG,19.0,79.206,2.5970000000000084,0,0
2023,11,SAR,20.0,79.248,2.63900000000001,0,0
2023,12,VER,1.0,106.168,0.0,1,1
2023,12,LEC,2.0,106.988,0.8199999999999932,1,1
2023,12,PER,3.0,107.045,0.8769999999999953,1,1
2023,12,HAM,4.0,107.087,0.9189999999999968,1,1
2023,12,SAI,5.0,107.152,0.9839999999999948,1,1
2023,12,PIA,6.0,107.365,1.1969999999999883,1,1
2023,12,NOR,7.0,107.669,1.5009999999999906,1,1
2023,12,RUS,8.0,107.805,1.6370000000000005,1,1
2023,12,ALO,9.0,107.843,1.6749999999999972,1,1
2023,12,STR,10.0,108.841,2.672999999999988,1,1
2023,12,TSU,11.0,113.148,6.97999999999999,0,1
2023,12,GAS,12.0,113.671,7.503,0,1
2023,12,MAG,13.0,114.16,7.99199999999999,0,1
2023,12,BOT,14.0,114.694,8.525999999999996,0,1
2023,12,OCO,15.0,116.372,10.203999999999994,0,1
2023,12,ALB,16.0,120.314,14.145999999999988,0,0
2023,12,ZHO,17.0,120.832,14.663999999999987,0,0
2023,12,SAR,18.0,121.535,15.36699999999999,0,0
2023,12,RIC,19.0,122.159,15.991,0,0
2023,12,HUL,20.0,123.166,16.99799999999999,0,0
2023,13,VER,1.0,70.567,0.0,1,1
2023,13,NOR,2.0,71.104,0.5370000000000061,1,1
2023,13,RUS,3.0,71.294,0.7270000000000039,1,1
2023,13,ALB,4.0,71.419,0.8520000000000039,1,1
2023,13,ALO,5.0,71.506,0.9390000000000072,1,1
2023,13,SAI,6.0,71.754,1.1870000000000118,1,1
2023,13,PER,7.0,71.88,1.3130000000000024,1,1
2023,13,PIA,8.0,71.938,1.371000000000009,1,1
2023,13,LEC,9.0,72.665,2.098000000000013,1,1
2023,13,SAR,10.0,76.748,6.181000000000012,1,1
2023,13,STR,11.0,80.121,9.554000000000002,0,1
2023,13,GAS,12.0,80.128,9.561000000000009,0,1
2023,13,HAM,13.0,80.151,9.584000000000003,0,1
2023,13,TSU,14.0,80.23,9.663000000000013,0,1
2023,13,HUL,15.0,80.25,9.683000000000009,0,1
2023,13,ZHO,16.0,82.067,11.5,0,0
2023,13,OCO,17.0,82.11,11.543000000000006,0,0
2023,13,MAG,18.0,82.192,11.625,0,0
2023,13,BOT,19.0,82.26,11.693000000000012,0,0
2023,13,LAW,20.0,83.42,12.853000000000009,0,0
2023,14,SAI,1.0,80.294,0.0,1,1
2023,14,VER,2.0,80.307,0.0130000000000052,1,1
2023,14,LEC,3.0,80.361,0.0670000000000072,1,1
2023,14,RUS,4.0,80.671,0.3770000000000095,1,1
2023,14,PER,5.0,80.688,0.3940000000000054,1,1
2023,14,ALB,6.0,80.76,0.4660000000000082,1,1
2023,14,PIA,7.0,80.785,0.4909999999999996,1,1
2023,14,HAM,8.0,80.82,0.5259999999999962,1,1
2023,14,NOR,9.0,80.979,0.6850000000000023,1,1
2023,14,ALO,10.0,81.417,1.1230000000000049,1,1
2023,14,TSU,11.0,81.594,1.2999999999999972,0,1
2023,14,LAW,12.0,81.758,1.4639999999999986,0,1
2023,14,HUL,13.0,81.776,1.481999999999999,0,1
2023,14,BOT,14.0,81.94,1.6460000000000008,0,1
2023,14,SAR,15.0,81.944,1.6500000000000057,0,1
2023,14,ZHO,16.0,82.39,2.096000000000004,0,0
2023,14,GAS,17.0,82.545,2.2510000000000048,0,0
2023,14,OCO,18.0,82.548,2.254000000000005,0,0
2023,14,MAG,19.0,82.592,2.298000000000002,0,0
2023,14,STR,20.0,82.86,2.5660000000000025,0,0
2023,15,SAI,1.0,90.984,0.0,1,1
2023,15,RUS,2.0,91.056,0.0720000000000027,1,1
2023,15,LEC,3.0,91.063,0.0790000000000077,1,1
2023,15,NOR,4.0,91.27,0.2860000000000013,1,1
2023,15,HAM,5.0,91.485,0.5010000000000048,1,1
2023,15,MAG,6.0,91.575,0.5910000000000082,1,1
2023,15,ALO,7.0,91.615,0.6310000000000002,1,1
2023,15,OCO,8.0,91.673,0.6890000000000072,1,1
2023,15,HUL,9.0,91.808,0.8240000000000123,1,1
2023,15,LAW,10.0,92.268,1.284000000000006,1,1
2023,15,VER,11.0,92.173,1.1890000000000072,0,1
2023,15,GAS,12.0,92.274,1.2900000000000065,0,1
2023,15,PER,13.0,92.31,1.3260000000000076,0,1
2023,15,ALB,14.0,93.719,2.7349999999999994,0,1
2023,15,TSU,15.0,91.991,1.007000000000005,0,0
2023,15,BOT,16.0,92.809,1.8250000000000028,0,0
2023,15,PIA,17.0,92.902,1.9180000000000064,0,0
2023,15,SAR,18.0,93.252,2.2680000000000007,0,0
2023,15,ZHO,19.0,93.258,2.274000000000001,0,0
2023,15,STR,20.0,93.397,2.413000000000011,0,0
2023,16,VER,1.0,88.877,0.0,1,1
2023,16,PIA,2.0,89.458,0.5810000000000031,1,1
2023,16,NOR,3.0,89.493,0.6159999999999997,1,1
2023,16,LEC,4.0,89.542,0.6650000000000063,1,1
2023,16,PER,5.0,89.65,0.7730000000000103,1,1
2023,16,SAI,6.0,89.85,0.972999999999999,1,1
2023,16,HAM,7.0,89.908,1.031000000000006,1,1
2023,16,RUS,8.0,90.219,1.3419999999999987,1,1
2023,16,TSU,9.0,90.303,1.426000000000002,1,1
2023,16,ALO,10.0,90.56,1.683000000000007,1,1
2023,16,LAW,11.0,90.508,1.6310000000000002,0,1
2023,16,GAS,12.0,90.509,1.632000000000005,0,1
2023,16,ALB,13.0,90.537,1.6600000000000108,0,1
2023,16,OCO,14.0,90.586,1.7090000000000032,0,1
2023,16,MAG,15.0,90.665,1.788000000000011,0,1
2023,16,BOT,16.0,91.049,2.172000000000012,0,0
2023,16,STR,17.0,91.181,2.304000000000002,0,0
2023,16,HUL,18.0,91.299,2.422000000000012,0,0
2023,16,ZHO,19.0,91.398,2.521000000000001,0,0
2023,16,SAR,20.0,,,0,0
2023,17,VER,1.0,83.778,0.0,1,1
2023,17,RUS,2.0,84.219,0.4409999999999883,1,1
2023,17,HAM,3.0,84.305,0.527000000000001,1,1
2023,17,ALO,4.0,84.369,0.590999999999994,1,1
2023,17,LEC,5.0,84.424,0.6460000000000008,1,1
2023,17,PIA,6.0,84.54,0.7620000000000005,1,1
2023,17,GAS,7.0,84.553,0.7749999999999915,1,1
2023,17,OCO,8.0,84.763,0.9849999999999994,1,1
2023,17,BOT,9.0,85.058,1.2800000000000011,1,1
2023,17,NOR,10.0,84.685,0.9069999999999964,0,1
2023,17,TSU,11.0,85.301,1.522999999999996,0,1
2023,17,SAI,12.0,85.328,1.5499999999999972,0,1
2023,17,PER,13.0,85.462,1.6839999999999975,0,1
2023,17,ALB,14.0,85.707,1.928999999999988,0,1
2023,17,HUL,15.0,85.783,2.0049999999999955,0,1
2023,17,SAR,16.0,86.21,2.431999999999988,0,0
2023,17,STR,17.0,86.345,2.566999999999993,0,0
2023,17,LAW,18.0,86.635,2.857,0,0
2023,17,MAG,19.0,87.046,3.2680000000000007,0,0
2023,17,ZHO,20.0,87.432,3.653999999999997,0,0
2023,18,LEC,1.0,94.723,0.0,1,1
2023,18,NOR,2.0,94.853,0.1299999999999954,1,1
2023,18,HAM,3.0,94.862,0.1389999999999958,1,1
2023,18,SAI,4.0,94.945,0.2219999999999942,1,1
2023,18,RUS,5.0,95.079,0.3559999999999945,1,1
2023,18,VER,6.0,95.081,0.3580000000000041,1,1
2023,18,GAS,7.0,95.089,0.3659999999999996,1,1
2023,18,OCO,8.0,95.154,0.4309999999999974,1,1
2023,18,PER,9.0,95.173,0.4500000000000028,1,1
2023,18,PIA,10.0,95.467,0.7439999999999998,1,1
2023,18,TSU,11.0,95.697,0.9740000000000038,0,1
2023,18,ZHO,12.0,95.698,0.9749999999999944,0,1
2023,18,BOT,13.0,95.858,1.1350000000000051,0,1
2023,18,MAG,14.0,95.88,1.1569999999999965,0,1
2023,18,RIC,15.0,95.974,1.2510000000000048,0,1
2023,18,HUL,16.0,96.235,1.5120000000000005,0,0
2023,18,ALO,17.0,96.268,1.5450000000000017,0,0
2023,18,ALB,18.0,96.315,1.5919999999999987,0,0
2023,18,STR,19.0,96.589,1.866,0,0
2023,18,SAR,20.0,96.827,2.103999999999999,0,0
2023,19,LEC,1.0,77.166,0.0,1,1
2023,19,SAI,2.0,77.233,0.0670000000000072,1,1
2023,19,VER,3.0,77.263,0.0970000000000084,1,1
2023,19,RIC,4.0,77.382,0.2160000000000081,1,1
2023,19,PER,5.0,77.423,0.257000000000005,1,1
2023,19,HAM,6.0,77.454,0.2879999999999967,1,1
2023,19,PIA,7.0,77.623,0.4570000000000078,1,1
2023,19,RUS,8.0,77.674,0.5080000000000098,1,1
2023,19,BOT,9.0,78.032,0.8659999999999997,1,1
2023,19,ZHO,10.0,78.05,0.8840000000000003,1,1
2023,19,GAS,11.0,78.521,1.355000000000004,0,1
2023,19,HUL,12.0,78.524,1.358000000000004,0,1
2023,19,ALO,13.0,78.738,1.5720000000000027,0,1
2023,19,ALB,14.0,79.147,1.9810000000000088,0,1
2023,19,TSU,15.0,78.89,1.7240000000000038,0,0
2023,19,OCO,16.0,79.08,1.9140000000000013,0,0
2023,19,MAG,17.0,79.163,1.997,0,0
2023,19,STR,18.0,79.227,2.061000000000007,0,0
2023,19,NOR,19.0,81.554,4.388000000000005,0,0
2023,19,SAR,20.0,,,0,0
2023,20,VER,1.0,70.727,0.0,1,1
2023,20,LEC,2.0,71.021,0.2939999999999969,1,1
2023,20,STR,3.0,71.344,0.6169999999999902,1,1
2023,20,ALO,4.0,71.387,0.6599999999999966,1,1
2023,20,HAM,5.0,71.469,0.7419999999999902,1,1
2023,20,RUS,6.0,71.59,0.8629999999999995,1,1
2023,20,NOR,7.0,71.987,1.259999999999991,1,1
2023,20,SAI,8.0,71.989,1.2620000000000005,1,1
2023,20,PER,9.0,72.321,1.593999999999994,1,1
2023,20,PIA,10.0,70.33,-0.3970000000000055,0,1
2023,20,HUL,11.0,70.547,-0.1800000000000068,0,1
2023,20,OCO,12.0,70.562,-0.1650000000000062,0,1
2023,20,GAS,13.0,70.567,-0.1600000000000108,0,1
2023,20,MAG,14.0,70.723,-0.0040000000000048,0,1
2023,20,ALB,15.0,70.84,0.1129999999999995,0,1
2023,20,TSU,16.0,70.837,0.1099999999999994,0,0
2023,20,RIC,17.0,70.843,0.1159999999999996,0,0
2023,20,BOT,18.0,70.955,0.2279999999999944,0,0
2023,20,SAR,19.0,71.035,0.3079999999999927,0,0
2023,20,ZHO,20.0,71.275,0.5480000000000018,0,0
2023,21,LEC,1.0,92.726,0.0,1,1
2023,21,SAI,2.0,92.77,0.0439999999999969,1,1
2023,21,VER,3.0,93.104,0.3780000000000001,1,1
2023,21,RUS,4.0,93.112,0.3859999999999957,1,1
2023,21,GAS,5.0,93.239,0.5130000000000052,1,1
2023,21,ALB,6.0,93.323,0.5969999999999942,1,1
2023,21,SAR,7.0,93.513,0.7870000000000061,1,1
2023,21,BOT,8.0,93.525,0.7990000000000066,1,1
2023,21,MAG,9.0,93.537,0.811000000000007,1,1
2023,21,ALO,10.0,93.555,0.8290000000000077,1,1
2023,21,HAM,11.0,93.837,1.1110000000000042,0,1
2023,21,PER,12.0,93.855,1.1290000000000049,0,1
2023,21,HUL,13.0,93.979,1.253,0,1
2023,21,STR,14.0,94.199,1.472999999999999,0,1
2023,21,RIC,15.0,94.308,1.5820000000000078,0,1
2023,21,NOR,16.0,94.703,1.977000000000004,0,0
2023,21,OCO,17.0,94.834,2.108000000000004,0,0
2023,21,ZHO,18.0,94.849,2.1230000000000047,0,0
2023,21,PIA,19.0,94.85,2.1239999999999952,0,0
2023,21,TSU,20.0,96.447,3.721000000000004,0,0
2023,22,VER,1.0,83.445,0.0,1,1
2023,22,LEC,2.0,83.584,0.13900000000001,1,1
2023,22,PIA,3.0,83.782,0.3370000000000033,1,1
2023,22,RUS,4.0,83.788,0.3430000000000035,1,1
2023,22,NOR,5.0,83.816,0.3710000000000093,1,1
2023,22,TSU,6.0,83.968,0.5230000000000103,1,1
2023,22,ALO,7.0,84.084,0.63900000000001,1,1
2023,22,HUL,8.0,84.108,0.6630000000000109,1,1
2023,22,PER,9.0,84.171,0.7260000000000133,1,1
2023,22,GAS,10.0,84.548,1.1030000000000086,1,1
2023,22,HAM,11.0,84.359,0.9140000000000016,0,1
2023,22,OCO,12.0,84.391,0.9460000000000122,0,1
2023,22,STR,13.0,84.422,0.977000000000004,0,1
2023,22,ALB,14.0,84.439,0.9939999999999998,0,1
2023,22,RIC,15.0,84.442,0.997,0,1
2023,22,SAI,16.0,84.738,1.2930000000000064,0,0
2023,22,MAG,17.0,84.764,1.3190000000000026,0,0
2023,22,BOT,18.0,84.788,1.3430000000000035,0,0
2023,22,ZHO,19.0,85.159,1.7140000000000128,0,0
2023,22,SAR,20.0,,,0,0
2024,1,VER,1.0,89.179,0.0,1,1
2024,1,LEC,2.0,89.407,0.2279999999999944,1,1
2024,1,RUS,3.0,89.485,0.3059999999999974,1,1
2024,1,SAI,4.0,89.507,0.3280000000000029,1,1
2024,1,PER,5.0,89.537,0.3580000000000041,1,1
2024,1,ALO,6.0,89.542,0.3629999999999995,1,1
2024,1,NOR,7.0,89.614,0.4350000000000023,1,1
2024,1,PIA,8.0,89.683,0.5040000000000049,1,1
2024,1,HAM,9.0,89.71,0.5309999999999917,1,1
2024,1,HUL,10.0,90.502,1.3229999999999933,1,1
2024,1,TSU,11.0,90.129,0.9500000000000028,0,1
2024,1,STR,12.0,90.2,1.0210000000000008,0,1
2024,1,ALB,13.0,90.221,1.0420000000000016,0,1
2024,1,RIC,14.0,90.278,1.0990000000000038,0,1
2024,1,MAG,15.0,90.529,1.3499999999999943,0,1
2024,1,BOT,16.0,90.756,1.5769999999999982,0,0
2024,1,ZHO,17.0,90.757,1.578000000000003,0,0
2024,1,SAR,18.0,90.77,1.590999999999994,0,0
2024,1,OCO,19.0,90.793,1.6140000000000043,0,0
2024,1,GAS,20.0,90.948,1.7689999999999912,0,0
2024,2,VER,1.0,87.472,0.0,1,1
2024,2,LEC,2.0,87.791,0.3190000000000026,1,1
2024,2,PER,3.0,87.807,0.3350000000000079,1,1
2024,2,ALO,4.0,87.846,0.3740000000000094,1,1
2024,2,PIA,5.0,88.089,0.6170000000000044,1,1
2024,2,NOR,6.0,88.132,0.6600000000000108,1,1
2024,2,RUS,7.0,88.316,0.8440000000000083,1,1
2024,2,HAM,8.0,88.46,0.9879999999999995,1,1
2024,2,TSU,9.0,88.547,1.0750000000000028,1,1
2024,2,STR,10.0,88.572,1.1000000000000083,1,1
2024,2,BEA,11.0,88.642,1.1700000000000017,0,1
2024,2,ALB,12.0,88.98,1.5080000000000098,0,1
2024,2,MAG,13.0,89.02,1.5480000000000018,0,1
2024,2,RIC,14.0,89.025,1.5530000000000117,0,1
2024,2,HUL,15.0,89.055,1.5830000000000126,0,0
2024,2,BOT,16.0,89.179,1.7070000000000078,0,0
2024,2,OCO,17.0,89.475,2.003,0,0
2024,2,GAS,18.0,89.479,2.007000000000005,0,0
2024,2,SAR,19.0,89.526,2.054000000000002,0,0
2024,2,ZHO,20.0,,,0,0
2024,3,VER,1.0,75.915,0.0,1,1
2024,3,SAI,2.0,76.185,0.269999999999996,1,1
2024,3,PER,3.0,76.274,0.3589999999999946,1,1
2024,3,NOR,4.0,76.315,0.3999999999999915,1,1
2024,3,LEC,5.0,76.435,0.519999999999996,1,1
2024,3,PIA,6.0,76.572,0.6569999999999965,1,1
2024,3,RUS,7.0,76.724,0.8089999999999975,1,1
2024,3,TSU,8.0,76.788,0.8729999999999905,1,1
2024,3,STR,9.0,77.072,1.1569999999999965,1,1
2024,3,ALO,10.0,77.552,1.6370000000000005,1,1
2024,3,HAM,11.0,76.96,1.0449999999999875,0,1
2024,3,ALB,12.0,77.167,1.2519999999999951,0,1
2024,3,BOT,13.0,77.34,1.4249999999999972,0,1
2024,3,MAG,14.0,77.427,1.5120000000000005,0,1
2024,3,OCO,15.0,77.697,1.7819999999999965,0,1
2024,3,HUL,16.0,77.976,2.060999999999993,0,0
2024,3,GAS,17.0,77.982,2.066999999999993,0,0
2024,3,RIC,18.0,78.085,2.1699999999999875,0,0
2024,3,ZHO,19.0,78.188,2.272999999999996,0,0
2024,4,VER,1.0,88.197,0.0,1,1
2024,4,PER,2.0,88.263,0.0660000000000025,1,1
2024,4,NOR,3.0,88.489,0.2920000000000016,1,1
2024,4,SAI,4.0,88.682,0.4849999999999994,1,1
2024,4,ALO,5.0,88.686,0.4890000000000043,1,1
2024,4,PIA,6.0,88.76,0.5630000000000024,1,1
2024,4,HAM,7.0,88.766,0.5690000000000026,1,1
2024,4,LEC,8.0,88.786,0.5889999999999986,1,1
2024,4,RUS,9.0,89.008,0.8109999999999928,1,1
2024,4,TSU,10.0,89.413,1.215999999999994,1,1
2024,4,RIC,11.0,89.472,1.2749999999999917,0,1
2024,4,HUL,12.0,89.494,1.296999999999997,0,1
2024,4,BOT,13.0,89.593,1.3960000000000008,0,1
2024,4,ALB,14.0,89.714,1.516999999999996,0,1
